ncb,month,stock_eur_m,approx_share,portfolio_yield_pct,ref_pct,carry_eur_m_pa,key_share,carry_per_keypp_eur_m_pa,carry_per_keypp_demeaned
AT,2015-03-01,1080.888888888889,1.0,0.456240968932663,0.05,4.3910134953077185,0.029565,1.485206661697182,-1.07854373879656
AT,2015-04-01,2152.0,1.0,0.41514549585998467,0.05,7.85793107090687,0.029565,2.657849169932985,-2.740127749396357
AT,2015-05-01,3320.0,1.0,0.5654814464852128,0.05,17.113984023309065,0.029565,5.78859598285441,-4.751567464101591
AT,2015-06-01,4484.444444444444,1.0,0.7309539200975189,0.05,30.537000239039845,0.029565,10.328767204139977,-6.6527362473577565
AT,2015-07-01,5696.0,1.0,0.8453706289078218,0.05,45.30431102258953,0.029565,15.323629637270262,-6.823086033676368
AT,2015-08-01,6641.777777777777,1.0,0.8873902301509702,0.05,55.61759821944932,0.029565,18.811973015203556,-7.3304473339413505
AT,2015-09-01,7778.666666666666,1.0,0.9281561867338499,0.05,68.30884257873707,0.029565,23.104631347450386,-7.886681724409275
AT,2015-10-01,8955.555555555555,1.0,0.9386601374731735,0.05,79.58445231148642,0.029565,26.91846856468338,-9.048059181984826
AT,2015-11-01,10209.777777777777,1.0,0.9506391450338876,0.05,91.95325528763762,0.029565,31.10206503894389,-10.206305514876945
AT,2015-12-01,11236.444444444443,1.0,0.9662134620340479,0.05,102.94981665397687,0.029565,34.82151755588597,-10.08597388587092
AT,2016-01-01,12434.666666666666,1.0,0.9686009381340227,0.05,114.2249646538386,0.029565,38.63519859761156,-11.018335253815145
AT,2016-02-01,13642.666666666666,1.0,0.9454377315451785,0.05,122.16158492227021,0.029565,41.319663427116595,-12.395515479503842
AT,2016-03-01,14845.333333333332,1.0,0.9202779731547995,0.0241935483870967,133.02671980484803,0.029565,44.99466254180552,-13.532669725478513
AT,2016-04-01,16676.444444444445,1.0,0.8830053677619906,0.0,147.25389959629072,0.029565,49.806832266629705,-14.819868104540852
AT,2016-05-01,18578.666666666664,1.0,0.8515467327201622,0.0,158.20602898296985,0.029565,53.51125620935899,-16.401685540332508
AT,2016-06-01,20222.222222222223,1.0,0.8233773189362087,0.0,166.50519116265554,0.029565,56.318346410504155,-17.98565447368184
AT,2016-07-01,21891.555555555555,1.0,0.7854695048072743,0.0,171.95149301683156,0.029565,58.1604914651891,-18.78842335406503
AT,2016-08-01,23095.11111111111,1.0,0.7579421006941581,0.0,175.04757031320548,0.029565,59.20770178021494,-19.357805108189034
AT,2016-09-01,24769.777777777777,1.0,0.7310294300965918,0.0,181.07436532508112,0.029565,61.24619155253885,-19.789508245236696
AT,2016-10-01,26511.11111111111,1.0,0.7153174219591801,0.0,189.63859653273374,0.029565,64.14293811355783,-20.182706107550644
AT,2016-11-01,28182.22222222222,1.0,0.7189879321771024,0.0,202.62677679711138,0.029565,68.53603138748905,-20.61850314399682
AT,2016-12-01,29511.11111111111,1.0,0.7252675057869631,0.0,214.03449948557488,0.029565,72.39455419772531,-20.642276059410293
AT,2017-01-01,31262.22222222222,1.0,0.7359899871670287,0.0,230.0868253214613,0.029565,77.82405727091538,-20.0019115272178
AT,2017-02-01,32940.444444444445,1.0,0.7476541967297468,0.0,246.28061531031963,0.029565,83.30140886532035,-19.832922802366724
AT,2017-03-01,34680.88888888889,1.0,0.758165508135507,0.0,262.938537470355,0.029565,88.9357474954693,-19.452224058778455
AT,2017-04-01,36069.33333333333,1.0,0.7606477036488524,0.0,274.36055572145005,0.029565,92.79910560509049,-19.319273483534772
